Rep,Compound,Area,Cruise
220628_Smp_MU7_B,Trimethylamine N-oxide,230900512,KM1906
220628_Smp_MU7_C,Trimethylamine N-oxide,142934320,KM1906
220628_Smp_MU8_A,Trimethylamine N-oxide,43296276,KM1906
220628_Smp_MU8_B,Trimethylamine N-oxide,152928144,KM1906
220628_Smp_MU8_C,Trimethylamine N-oxide,416351680,KM1906
220628_Smp_MU9_A,Trimethylamine N-oxide,276575232,KM1906
220628_Smp_MU9_B,Trimethylamine N-oxide,41569808,KM1906
220628_Smp_MU9_C,Trimethylamine N-oxide,411096192,KM1906
220902_Std_4uMStdsMix1InH2O_1,beta-Alaninebetaine,804029,TN397
220902_Std_4uMStdsMix1InH2O_2,beta-Alaninebetaine,2187239,TN397
220902_Std_4uMStdsMix1InMatrix_1,beta-Alaninebetaine,1078113024,TN397
220902_Std_4uMStdsMix1InMatrix_2,beta-Alaninebetaine,1382607488,TN397
220902_Std_4uMStdsMix2InH2O_1,beta-Alaninebetaine,2886626048,TN397
220902_Std_4uMStdsMix2InH2O_2,beta-Alaninebetaine,3749886720,TN397
220902_Std_4uMStdsMix2InMatrix_1,beta-Alaninebetaine,2902714624,TN397
220902_Std_4uMStdsMix2InMatrix_2,beta-Alaninebetaine,3836529408,TN397
220902_Std_H2OinMatrix_1,beta-Alaninebetaine,1132544640,TN397
220902_Std_H2OinMatrix_2,beta-Alaninebetaine,1326135296,TN397
220902_Poo_TruePooG4_Full1,beta-Alaninebetaine,1858852224,TN397
220902_Poo_TruePooG4_Full2,beta-Alaninebetaine,1788499840,TN397
220902_Poo_TruePooG4_Full3,beta-Alaninebetaine,1873543936,TN397
220902_Poo_TruePooG4_Full4,beta-Alaninebetaine,1940230784,TN397
220902_Poo_TruePooG4_Half1,beta-Alaninebetaine,893500416,TN397
220902_Poo_TruePooG4_Half2,beta-Alaninebetaine,877570368,TN397
220902_Poo_TruePooG4_Half3,beta-Alaninebetaine,1015308928,TN397
220902_Poo_TruePooG4_Half4,beta-Alaninebetaine,1050916992,TN397
220902_Smp_FilterBlk1,beta-Alaninebetaine,272851,TN397
220902_Smp_FilterBlk2,beta-Alaninebetaine,1540093,TN397
220902_Smp_FilterBlk3,beta-Alaninebetaine,2519776,TN397
220902_Smp_FilterBlk4,beta-Alaninebetaine,313154,TN397
220902_Smp_TN397_DFBlk1_A,beta-Alaninebetaine,78624320,TN397
220902_Smp_TN397_DFBlk1_B,beta-Alaninebetaine,42135416,TN397
220902_Smp_TN397_DFBlk1_C,beta-Alaninebetaine,20689714,TN397
220902_Smp_TN397_MQBlk1_A,beta-Alaninebetaine,654011,TN397
220902_Smp_TN397_MQBlk1_B,beta-Alaninebetaine,2551668,TN397
220902_Smp_TN397_MQBlk1_C,beta-Alaninebetaine,955496,TN397
220902_Smp_TN397_S1_U_A,beta-Alaninebetaine,765330048,TN397
220902_Smp_TN397_S1_U_B,beta-Alaninebetaine,323564800,TN397
220902_Smp_TN397_S1_U_C,beta-Alaninebetaine,609566208,TN397
220902_Smp_TN397_S2_U_A,beta-Alaninebetaine,710990656,TN397
220902_Smp_TN397_S2_U_B,beta-Alaninebetaine,877603968,TN397
220902_Smp_TN397_S2_U_C,beta-Alaninebetaine,808249472,TN397
220902_Smp_TN397_S3_U_A,beta-Alaninebetaine,554540736,TN397
220902_Smp_TN397_S3_U_B,beta-Alaninebetaine,725768320,TN397
220902_Smp_TN397_S3_U_C,beta-Alaninebetaine,717124288,TN397
220902_Smp_TN397_S4_2400_U_A,beta-Alaninebetaine,1012608896,TN397
220902_Smp_TN397_S4_2400_U_B,beta-Alaninebetaine,785118464,TN397
220902_Smp_TN397_S4_2400_U_C,beta-Alaninebetaine,875566912,TN397
220902_Smp_TN397_S4_U_600_A,beta-Alaninebetaine,886202688,TN397
220902_Smp_TN397_S4_U_600_B,beta-Alaninebetaine,1008208256,TN397
220902_Smp_TN397_S4_U_600_C,beta-Alaninebetaine,1258124544,TN397
220902_Smp_TN397_S4_U_1800_A,beta-Alaninebetaine,794497152,TN397
220902_Smp_TN397_S4_U_1800_B,beta-Alaninebetaine,617765696,TN397
220902_Smp_TN397_S4_U_1800_C,beta-Alaninebetaine,1010817216,TN397
220902_Smp_TN397_S6_U_A,beta-Alaninebetaine,1583176576,TN397
220902_Smp_TN397_S6_U_B,beta-Alaninebetaine,1431109888,TN397
220902_Smp_TN397_S6_U_C,beta-Alaninebetaine,1618701568,TN397
220902_Smp_TN397_S7_600_U_A,beta-Alaninebetaine,1474543744,TN397
220902_Smp_TN397_S7_600_U_B,beta-Alaninebetaine,1642615296,TN397
220902_Smp_TN397_S7_600_U_C,beta-Alaninebetaine,1736814208,TN397
220902_Smp_TN397_S7_1800_U_A,beta-Alaninebetaine,1829881728,TN397
220902_Smp_TN397_S7_1800_U_B,beta-Alaninebetaine,1647434112,TN397
220902_Smp_TN397_S7_1800_U_C,beta-Alaninebetaine,1781280768,TN397
220902_Smp_TN397_S8_U_A,beta-Alaninebetaine,2250011392,TN397
220902_Smp_TN397_S8_U_B,beta-Alaninebetaine,1556122368,TN397
220902_Smp_TN397_S8_U_C,beta-Alaninebetaine,1860761344,TN397
220902_Smp_TN397_S9_600_U_A,beta-Alaninebetaine,3106314240,TN397
220902_Smp_TN397_S9_600_U_B,beta-Alaninebetaine,3410528512,TN397
220902_Smp_TN397_S9_600_U_C,beta-Alaninebetaine,2804578048,TN397
220902_Smp_TN397_S9_1800_U_A,beta-Alaninebetaine,3518189056,TN397
220902_Smp_TN397_S9_1800_U_B,beta-Alaninebetaine,4377041920,TN397
220902_Smp_TN397_S9_1800_U_C,beta-Alaninebetaine,4423796224,TN397
220902_Smp_TN397_S9_BB_A,beta-Alaninebetaine,4246525952,TN397
220902_Smp_TN397_S9_BB_B,beta-Alaninebetaine,4847886336,TN397
220902_Smp_TN397_S10_U_A,beta-Alaninebetaine,2605069568,TN397
220902_Smp_TN397_S10_U_B,beta-Alaninebetaine,2351275520,TN397
220902_Smp_TN397_S10_U_C,beta-Alaninebetaine,1958544384,TN397
220902_Smp_TN397_S11_600_U_A,beta-Alaninebetaine,2179228160,TN397
220902_Smp_TN397_S11_600_U_B,beta-Alaninebetaine,1626161792,TN397
220902_Smp_TN397_S11_1800_U_A,beta-Alaninebetaine,1898839936,TN397
220902_Smp_TN397_S11_1800_U_B,beta-Alaninebetaine,1749750912,TN397
220902_Smp_TN397_S11_1800_U_C,beta-Alaninebetaine,2135736960,TN397
220902_Smp_TN397_S12_600_U_A,beta-Alaninebetaine,2353070080,TN397
220902_Smp_TN397_S12_600_U_B,beta-Alaninebetaine,1783059584,TN397
220902_Smp_TN397_S12_600_U_C,beta-Alaninebetaine,2863831552,TN397
220902_Smp_TN397_S12_800_U_A,beta-Alaninebetaine,2042623232,TN397
220902_Smp_TN397_S12_800_U_B,beta-Alaninebetaine,2491828736,TN397
220902_Smp_TN397_S12_800_U_C,beta-Alaninebetaine,2155031552,TN397
220902_Smp_TN397_S12_1800_U_A,beta-Alaninebetaine,2006606976,TN397
220902_Smp_TN397_S12_1800_U_B,beta-Alaninebetaine,2805977600,TN397
220902_Smp_TN397_S12_1800_U_C,beta-Alaninebetaine,2683638528,TN397
220902_Smp_TN397_S12_Blk_A,beta-Alaninebetaine,219929920,TN397
220902_Smp_TN397_S12_Blk_B,beta-Alaninebetaine,586402048,TN397
220902_Smp_TN397_S12_Blk_C,beta-Alaninebetaine,413665280,TN397
220902_Smp_TN397_S13_1800_U_A,beta-Alaninebetaine,3265643264,TN397
220902_Smp_TN397_S13_1800_U_B,beta-Alaninebetaine,2928185856,TN397
220902_Smp_TN397_S13_1800_U_C,beta-Alaninebetaine,2625639680,TN397
220902_Smp_TN397_S14_U_A,beta-Alaninebetaine,2248092928,TN397
220902_Smp_TN397_S14_U_B,beta-Alaninebetaine,2580849408,TN397
220902_Smp_TN397_S14_U_C,beta-Alaninebetaine,3183400704,TN397
220902_Smp_TN397_S15_U_A,beta-Alaninebetaine,3388195840,TN397
220902_Smp_TN397_S15_U_B,beta-Alaninebetaine,2824125184,TN397
220902_Smp_TN397_S15_U_C,beta-Alaninebetaine,2864401664,TN397
220902_Smp_TN397_S16_U_A,beta-Alaninebetaine,986013888,TN397
220902_Smp_TN397_S16_U_B,beta-Alaninebetaine,1561796096,TN397
220902_Smp_TN397_S16_U_C,beta-Alaninebetaine,1516564864,TN397
220902_Smp_TN397_S17_U_A,beta-Alaninebetaine,1198528768,TN397
220902_Smp_TN397_S17_U_B,beta-Alaninebetaine,1673569664,TN397
220902_Smp_TN397_S17_U_C,beta-Alaninebetaine,1439495424,TN397
220902_Smp_TN397_S18_U_A,beta-Alaninebetaine,1183751808,TN397
220902_Smp_TN397_S18_U_B,beta-Alaninebetaine,1309598720,TN397
220902_Smp_TN397_S18_U_C,beta-Alaninebetaine,1542691072,TN397
220902_Smp_TN397_U1_A,beta-Alaninebetaine,2591403008,TN397
220902_Smp_TN397_U1_B,beta-Alaninebetaine,1862196736,TN397
220902_Smp_TN397_U1_C,beta-Alaninebetaine,5267404288,TN397
220902_Smp_TN397_U2_A,beta-Alaninebetaine,1413294464,TN397
220902_Smp_TN397_U2_B,beta-Alaninebetaine,1522672256,TN397
220902_Smp_TN397_U2_C,beta-Alaninebetaine,1276025216,TN397
220902_Smp_TN397_U3_A,beta-Alaninebetaine,1470818688,TN397
220902_Smp_TN397_U3_B,beta-Alaninebetaine,1269632640,TN397
220902_Smp_TN397_U3_C,beta-Alaninebetaine,899790208,TN397
220902_Smp_TN397_U4_A,beta-Alaninebetaine,1786278656,TN397
220902_Smp_TN397_U4_B,beta-Alaninebetaine,2666365696,TN397
220902_Smp_TN397_U4_C,beta-Alaninebetaine,1627104128,TN397
220902_Smp_TN397_U5_A,beta-Alaninebetaine,1249036416,TN397
220902_Smp_TN397_U5_B,beta-Alaninebetaine,1082341632,TN397
220902_Smp_TN397_U5_C,beta-Alaninebetaine,436778400,TN397
220902_Smp_TN397_U6_A,beta-Alaninebetaine,467733664,TN397
220902_Smp_TN397_U6_B,beta-Alaninebetaine,500481792,TN397
220902_Smp_TN397_U6_C,beta-Alaninebetaine,565261952,TN397
220902_Smp_TN397_U7_A,beta-Alaninebetaine,318688608,TN397
220902_Smp_TN397_U7_B,beta-Alaninebetaine,399770368,TN397
220902_Smp_TN397_U7_C,beta-Alaninebetaine,539560000,TN397
220902_Smp_TN397_U8_BB,beta-Alaninebetaine,1215822592,TN397
220902_Smp_TN397_U9_A,beta-Alaninebetaine,1856384640,TN397
220902_Smp_TN397_U9_B,beta-Alaninebetaine,1979287808,TN397
220902_Smp_TN397_U9_C,beta-Alaninebetaine,1321599744,TN397
220902_Smp_TN397_U10_A,beta-Alaninebetaine,3269304576,TN397
220902_Smp_TN397_U10_B,beta-Alaninebetaine,4623747072,TN397
220902_Smp_TN397_U10_C,beta-Alaninebetaine,3435483904,TN397
220902_Smp_TN397_U11_A,beta-Alaninebetaine,3388164352,TN397
220902_Smp_TN397_U11_B,beta-Alaninebetaine,3288980736,TN397
220902_Smp_TN397_U11_C,beta-Alaninebetaine,3414568448,TN397
220902_Smp_TN397_U12_A,beta-Alaninebetaine,2624465664,TN397
220902_Smp_TN397_U12_B,beta-Alaninebetaine,2727006464,TN397
220902_Smp_TN397_U12_C,beta-Alaninebetaine,2964673024,TN397
220902_Smp_TN397_U13_A,beta-Alaninebetaine,2242189568,TN397
220902_Smp_TN397_U13_B,beta-Alaninebetaine,1984865536,TN397
220902_Smp_TN397_U13_C,beta-Alaninebetaine,2586611456,TN397
220902_Std_4uMStdsMix1InH2O_1,Betonicine,NA,TN397
220902_Std_4uMStdsMix1InH2O_2,Betonicine,42949,TN397
220902_Std_4uMStdsMix1InMatrix_1,Betonicine,129097640,TN397
220902_Std_4uMStdsMix1InMatrix_2,Betonicine,99809160,TN397
220902_Std_4uMStdsMix2InH2O_1,Betonicine,5850249216,TN397
220902_Std_4uMStdsMix2InH2O_2,Betonicine,7555831808,TN397
220902_Std_4uMStdsMix2InMatrix_1,Betonicine,5535408640,TN397
220902_Std_4uMStdsMix2InMatrix_2,Betonicine,4637181440,TN397
220902_Std_H2OinMatrix_1,Betonicine,129054128,TN397
220902_Std_H2OinMatrix_2,Betonicine,91585176,TN397
220902_Poo_TruePooG4_Full1,Betonicine,211414624,TN397
220902_Poo_TruePooG4_Full2,Betonicine,191663648,TN397
220902_Poo_TruePooG4_Full3,Betonicine,184931984,TN397
220902_Poo_TruePooG4_Full4,Betonicine,156009904,TN397
220902_Poo_TruePooG4_Half1,Betonicine,104768784,TN397
220902_Poo_TruePooG4_Half2,Betonicine,100037952,TN397
220902_Poo_TruePooG4_Half3,Betonicine,90690720,TN397
220902_Poo_TruePooG4_Half4,Betonicine,93490768,TN397
220902_Smp_FilterBlk1,Betonicine,229868,TN397
220902_Smp_FilterBlk2,Betonicine,NA,TN397
220902_Smp_FilterBlk3,Betonicine,258965,TN397
220902_Smp_FilterBlk4,Betonicine,188940,TN397
220902_Smp_TN397_DFBlk1_A,Betonicine,28088372,TN397
220902_Smp_TN397_DFBlk1_B,Betonicine,11459216,TN397
220902_Smp_TN397_DFBlk1_C,Betonicine,6971420,TN397
220902_Smp_TN397_MQBlk1_A,Betonicine,64260,TN397
220902_Smp_TN397_MQBlk1_B,Betonicine,1090420,TN397
220902_Smp_TN397_MQBlk1_C,Betonicine,NA,TN397
220902_Smp_TN397_S1_U_A,Betonicine,171321424,TN397
220902_Smp_TN397_S1_U_B,Betonicine,71170184,TN397
220902_Smp_TN397_S1_U_C,Betonicine,143839744,TN397
220902_Smp_TN397_S2_U_A,Betonicine,143169424,TN397
220902_Smp_TN397_S2_U_B,Betonicine,165411792,TN397
220902_Smp_TN397_S2_U_C,Betonicine,182641392,TN397
220902_Smp_TN397_S3_U_A,Betonicine,128168840,TN397
220902_Smp_TN397_S3_U_B,Betonicine,158386528,TN397
220902_Smp_TN397_S3_U_C,Betonicine,192086512,TN397
220902_Smp_TN397_S4_2400_U_A,Betonicine,176823136,TN397
220902_Smp_TN397_S4_2400_U_B,Betonicine,181496544,TN397
220902_Smp_TN397_S4_2400_U_C,Betonicine,211495280,TN397
220902_Smp_TN397_S4_U_600_A,Betonicine,206395216,TN397
220902_Smp_TN397_S4_U_600_B,Betonicine,209539856,TN397
220902_Smp_TN397_S4_U_600_C,Betonicine,228492176,TN397
220902_Smp_TN397_S4_U_1800_A,Betonicine,180314000,TN397
220902_Smp_TN397_S4_U_1800_B,Betonicine,150474960,TN397
220902_Smp_TN397_S4_U_1800_C,Betonicine,208752320,TN397
220902_Smp_TN397_S6_U_A,Betonicine,215051696,TN397
220902_Smp_TN397_S6_U_B,Betonicine,223271952,TN397
220902_Smp_TN397_S6_U_C,Betonicine,251377312,TN397
220902_Smp_TN397_S7_600_U_A,Betonicine,166324928,TN397
220902_Smp_TN397_S7_600_U_B,Betonicine,130671800,TN397
220902_Smp_TN397_S7_600_U_C,Betonicine,143638288,TN397
220902_Smp_TN397_S7_1800_U_A,Betonicine,178163072,TN397
220902_Smp_TN397_S7_1800_U_B,Betonicine,140247616,TN397
220902_Smp_TN397_S7_1800_U_C,Betonicine,134710448,TN397
220902_Smp_TN397_S8_U_A,Betonicine,152270096,TN397
220902_Smp_TN397_S8_U_B,Betonicine,125545736,TN397
220902_Smp_TN397_S8_U_C,Betonicine,104336392,TN397
220902_Smp_TN397_S9_600_U_A,Betonicine,205240656,TN397
220902_Smp_TN397_S9_600_U_B,Betonicine,249019280,TN397
220902_Smp_TN397_S9_600_U_C,Betonicine,215302976,TN397
220902_Smp_TN397_S9_1800_U_A,Betonicine,220635760,TN397
220902_Smp_TN397_S9_1800_U_B,Betonicine,283041312,TN397
220902_Smp_TN397_S9_1800_U_C,Betonicine,277548736,TN397
220902_Smp_TN397_S9_BB_A,Betonicine,262977968,TN397
220902_Smp_TN397_S9_BB_B,Betonicine,325821920,TN397
220902_Smp_TN397_S10_U_A,Betonicine,171522672,TN397
220902_Smp_TN397_S10_U_B,Betonicine,185373360,TN397
220902_Smp_TN397_S10_U_C,Betonicine,119219712,TN397
220902_Smp_TN397_S11_600_U_A,Betonicine,138623120,TN397
220902_Smp_TN397_S11_600_U_B,Betonicine,132098824,TN397
220902_Smp_TN397_S11_1800_U_A,Betonicine,124363856,TN397
220902_Smp_TN397_S11_1800_U_B,Betonicine,111622472,TN397
220902_Smp_TN397_S11_1800_U_C,Betonicine,142694480,TN397
220902_Smp_TN397_S12_600_U_A,Betonicine,195363968,TN397
220902_Smp_TN397_S12_600_U_B,Betonicine,164240848,TN397
220902_Smp_TN397_S12_600_U_C,Betonicine,204206336,TN397
220902_Smp_TN397_S12_800_U_A,Betonicine,166899936,TN397
220902_Smp_TN397_S12_800_U_B,Betonicine,159557840,TN397
220902_Smp_TN397_S12_800_U_C,Betonicine,142221088,TN397
220902_Smp_TN397_S12_1800_U_A,Betonicine,146692720,TN397
220902_Smp_TN397_S12_1800_U_B,Betonicine,224989488,TN397
220902_Smp_TN397_S12_1800_U_C,Betonicine,179357216,TN397
220902_Smp_TN397_S12_Blk_A,Betonicine,9594421,TN397
220902_Smp_TN397_S12_Blk_B,Betonicine,22239216,TN397
220902_Smp_TN397_S12_Blk_C,Betonicine,22354598,TN397
220902_Smp_TN397_S13_1800_U_A,Betonicine,251946384,TN397
220902_Smp_TN397_S13_1800_U_B,Betonicine,285951488,TN397
220902_Smp_TN397_S13_1800_U_C,Betonicine,246747328,TN397
220902_Smp_TN397_S14_U_A,Betonicine,163541184,TN397
220902_Smp_TN397_S14_U_B,Betonicine,178569392,TN397
220902_Smp_TN397_S14_U_C,Betonicine,210275728,TN397
220902_Smp_TN397_S15_U_A,Betonicine,225811120,TN397
220902_Smp_TN397_S15_U_B,Betonicine,172822256,TN397
220902_Smp_TN397_S15_U_C,Betonicine,155324176,TN397
220902_Smp_TN397_S16_U_A,Betonicine,110026984,TN397
220902_Smp_TN397_S16_U_B,Betonicine,133628824,TN397
220902_Smp_TN397_S16_U_C,Betonicine,128181936,TN397
220902_Smp_TN397_S17_U_A,Betonicine,143450544,TN397
220902_Smp_TN397_S17_U_B,Betonicine,185422256,TN397
220902_Smp_TN397_S17_U_C,Betonicine,151070928,TN397
220902_Smp_TN397_S18_U_A,Betonicine,166160944,TN397
220902_Smp_TN397_S18_U_B,Betonicine,164738480,TN397
220902_Smp_TN397_S18_U_C,Betonicine,161183776,TN397
220902_Smp_TN397_U1_A,Betonicine,274830368,TN397
220902_Smp_TN397_U1_B,Betonicine,250473232,TN397
220902_Smp_TN397_U1_C,Betonicine,253566896,TN397
220902_Smp_TN397_U2_A,Betonicine,333593344,TN397
220902_Smp_TN397_U2_B,Betonicine,380303360,TN397
220902_Smp_TN397_U2_C,Betonicine,232183632,TN397
220902_Smp_TN397_U3_A,Betonicine,244446752,TN397
220902_Smp_TN397_U3_B,Betonicine,276228928,TN397
220902_Smp_TN397_U3_C,Betonicine,244562192,TN397
220902_Smp_TN397_U4_A,Betonicine,266290384,TN397
220902_Smp_TN397_U4_B,Betonicine,332697088,TN397
220902_Smp_TN397_U4_C,Betonicine,280529728,TN397
220902_Smp_TN397_U5_A,Betonicine,364057440,TN397
220902_Smp_TN397_U5_B,Betonicine,281363840,TN397
220902_Smp_TN397_U5_C,Betonicine,25012104,TN397
220902_Smp_TN397_U6_A,Betonicine,154532320,TN397
220902_Smp_TN397_U6_B,Betonicine,122933544,TN397
220902_Smp_TN397_U6_C,Betonicine,173536400,TN397
220902_Smp_TN397_U7_A,Betonicine,84374424,TN397
220902_Smp_TN397_U7_B,Betonicine,84550976,TN397
220902_Smp_TN397_U7_C,Betonicine,148449152,TN397
220902_Smp_TN397_U8_BB,Betonicine,272901984,TN397
220902_Smp_TN397_U9_A,Betonicine,230727600,TN397
220902_Smp_TN397_U9_B,Betonicine,263849344,TN397
220902_Smp_TN397_U9_C,Betonicine,168806112,TN397
220902_Smp_TN397_U10_A,Betonicine,173932512,TN397
220902_Smp_TN397_U10_B,Betonicine,223873552,TN397
220902_Smp_TN397_U10_C,Betonicine,202643424,TN397
220902_Smp_TN397_U11_A,Betonicine,217151344,TN397
220902_Smp_TN397_U11_B,Betonicine,238241936,TN397
220902_Smp_TN397_U11_C,Betonicine,196996656,TN397
220902_Smp_TN397_U12_A,Betonicine,232460592,TN397
220902_Smp_TN397_U12_B,Betonicine,263709120,TN397
220902_Smp_TN397_U12_C,Betonicine,354830144,TN397
220902_Smp_TN397_U13_A,Betonicine,156978656,TN397
220902_Smp_TN397_U13_B,Betonicine,151430912,TN397
220902_Smp_TN397_U13_C,Betonicine,175400064,TN397
220902_Std_4uMStdsMix1InH2O_1,Dimethylsulfonioacetate,NA,TN397
220902_Std_4uMStdsMix1InH2O_2,Dimethylsulfonioacetate,15308,TN397
220902_Std_4uMStdsMix1InMatrix_1,Dimethylsulfonioacetate,334696672,TN397
220902_Std_4uMStdsMix1InMatrix_2,Dimethylsulfonioacetate,263670448,TN397
220902_Std_4uMStdsMix2InH2O_1,Dimethylsulfonioacetate,2367470592,TN397
220902_Std_4uMStdsMix2InH2O_2,Dimethylsulfonioacetate,2832112128,TN397
220902_Std_4uMStdsMix2InMatrix_1,Dimethylsulfonioacetate,2309504512,TN397
220902_Std_4uMStdsMix2InMatrix_2,Dimethylsulfonioacetate,1943309952,TN397
220902_Std_H2OinMatrix_1,Dimethylsulfonioacetate,342268864,TN397
220902_Std_H2OinMatrix_2,Dimethylsulfonioacetate,243435984,TN397
220902_Poo_TruePooG4_Full1,Dimethylsulfonioacetate,520295424,TN397
220902_Poo_TruePooG4_Full2,Dimethylsulfonioacetate,495975232,TN397
220902_Poo_TruePooG4_Full3,Dimethylsulfonioacetate,464034080,TN397
220902_Poo_TruePooG4_Full4,Dimethylsulfonioacetate,407066912,TN397
220902_Poo_TruePooG4_Half1,Dimethylsulfonioacetate,290157024,TN397
220902_Poo_TruePooG4_Half2,Dimethylsulfonioacetate,292497312,TN397
220902_Poo_TruePooG4_Half3,Dimethylsulfonioacetate,235763024,TN397
220902_Poo_TruePooG4_Half4,Dimethylsulfonioacetate,229817632,TN397
220902_Smp_FilterBlk1,Dimethylsulfonioacetate,0,TN397
220902_Smp_FilterBlk2,Dimethylsulfonioacetate,0,TN397
220902_Smp_FilterBlk3,Dimethylsulfonioacetate,23704,TN397
220902_Smp_FilterBlk4,Dimethylsulfonioacetate,0,TN397
220902_Smp_TN397_DFBlk1_A,Dimethylsulfonioacetate,313066944,TN397
220902_Smp_TN397_DFBlk1_B,Dimethylsulfonioacetate,94701528,TN397
220902_Smp_TN397_DFBlk1_C,Dimethylsulfonioacetate,41332808,TN397
220902_Smp_TN397_MQBlk1_A,Dimethylsulfonioacetate,52829,TN397
220902_Smp_TN397_MQBlk1_B,Dimethylsulfonioacetate,199177,TN397
220902_Smp_TN397_MQBlk1_C,Dimethylsulfonioacetate,0,TN397
220902_Smp_TN397_S1_U_A,Dimethylsulfonioacetate,729566144,TN397
220902_Smp_TN397_S1_U_B,Dimethylsulfonioacetate,256407440,TN397
220902_Smp_TN397_S1_U_C,Dimethylsulfonioacetate,480812544,TN397
220902_Smp_TN397_S2_U_A,Dimethylsulfonioacetate,419667232,TN397
220902_Smp_TN397_S2_U_B,Dimethylsulfonioacetate,512793568,TN397
220902_Smp_TN397_S2_U_C,Dimethylsulfonioacetate,685871808,TN397
220902_Smp_TN397_S3_U_A,Dimethylsulfonioacetate,232728448,TN397
220902_Smp_TN397_S3_U_B,Dimethylsulfonioacetate,321327648,TN397
220902_Smp_TN397_S3_U_C,Dimethylsulfonioacetate,349484544,TN397
220902_Smp_TN397_S4_2400_U_A,Dimethylsulfonioacetate,540537344,TN397
220902_Smp_TN397_S4_2400_U_B,Dimethylsulfonioacetate,338059680,TN397
220902_Smp_TN397_S4_2400_U_C,Dimethylsulfonioacetate,544507776,TN397
220902_Smp_TN397_S4_U_600_A,Dimethylsulfonioacetate,424552032,TN397
220902_Smp_TN397_S4_U_600_B,Dimethylsulfonioacetate,441138944,TN397
220902_Smp_TN397_S4_U_600_C,Dimethylsulfonioacetate,570537792,TN397
220902_Smp_TN397_S4_U_1800_A,Dimethylsulfonioacetate,388536960,TN397
220902_Smp_TN397_S4_U_1800_B,Dimethylsulfonioacetate,271780256,TN397
220902_Smp_TN397_S4_U_1800_C,Dimethylsulfonioacetate,500656288,TN397
220902_Smp_TN397_S6_U_A,Dimethylsulfonioacetate,155428080,TN397
220902_Smp_TN397_S6_U_B,Dimethylsulfonioacetate,212221600,TN397
220902_Smp_TN397_S6_U_C,Dimethylsulfonioacetate,204582192,TN397
220902_Smp_TN397_S7_600_U_A,Dimethylsulfonioacetate,222012448,TN397
220902_Smp_TN397_S7_600_U_B,Dimethylsulfonioacetate,159962768,TN397
220902_Smp_TN397_S7_600_U_C,Dimethylsulfonioacetate,160529968,TN397
220902_Smp_TN397_S7_1800_U_A,Dimethylsulfonioacetate,239255440,TN397
220902_Smp_TN397_S7_1800_U_B,Dimethylsulfonioacetate,197198048,TN397
220902_Smp_TN397_S7_1800_U_C,Dimethylsulfonioacetate,175205664,TN397
220902_Smp_TN397_S8_U_A,Dimethylsulfonioacetate,134553344,TN397
220902_Smp_TN397_S8_U_B,Dimethylsulfonioacetate,77301080,TN397
220902_Smp_TN397_S8_U_C,Dimethylsulfonioacetate,99765704,TN397
220902_Smp_TN397_S9_600_U_A,Dimethylsulfonioacetate,196965968,TN397
220902_Smp_TN397_S9_600_U_B,Dimethylsulfonioacetate,241470560,TN397
220902_Smp_TN397_S9_600_U_C,Dimethylsulfonioacetate,173609952,TN397
220902_Smp_TN397_S9_1800_U_A,Dimethylsulfonioacetate,167079392,TN397
220902_Smp_TN397_S9_1800_U_B,Dimethylsulfonioacetate,322653600,TN397
220902_Smp_TN397_S9_1800_U_C,Dimethylsulfonioacetate,282710080,TN397
220902_Smp_TN397_S9_BB_A,Dimethylsulfonioacetate,182342800,TN397
220902_Smp_TN397_S9_BB_B,Dimethylsulfonioacetate,260990576,TN397
220902_Smp_TN397_S10_U_A,Dimethylsulfonioacetate,122577176,TN397
220902_Smp_TN397_S10_U_B,Dimethylsulfonioacetate,119186336,TN397
220902_Smp_TN397_S10_U_C,Dimethylsulfonioacetate,70847984,TN397
220902_Smp_TN397_S11_600_U_A,Dimethylsulfonioacetate,355442912,TN397
220902_Smp_TN397_S11_600_U_B,Dimethylsulfonioacetate,200255328,TN397
220902_Smp_TN397_S11_1800_U_A,Dimethylsulfonioacetate,306270976,TN397
220902_Smp_TN397_S11_1800_U_B,Dimethylsulfonioacetate,179138144,TN397
220902_Smp_TN397_S11_1800_U_C,Dimethylsulfonioacetate,338917984,TN397
220902_Smp_TN397_S12_600_U_A,Dimethylsulfonioacetate,77115600,TN397
220902_Smp_TN397_S12_600_U_B,Dimethylsulfonioacetate,67872224,TN397
220902_Smp_TN397_S12_600_U_C,Dimethylsulfonioacetate,173017968,TN397
220902_Smp_TN397_S12_800_U_A,Dimethylsulfonioacetate,99752576,TN397
220902_Smp_TN397_S12_800_U_B,Dimethylsulfonioacetate,101950696,TN397
220902_Smp_TN397_S12_800_U_C,Dimethylsulfonioacetate,81794864,TN397
220902_Smp_TN397_S12_1800_U_A,Dimethylsulfonioacetate,117688720,TN397
220902_Smp_TN397_S12_1800_U_B,Dimethylsulfonioacetate,214726480,TN397
220902_Smp_TN397_S12_1800_U_C,Dimethylsulfonioacetate,162761344,TN397
220902_Smp_TN397_S12_Blk_A,Dimethylsulfonioacetate,26818566,TN397
220902_Smp_TN397_S12_Blk_B,Dimethylsulfonioacetate,79552504,TN397
220902_Smp_TN397_S12_Blk_C,Dimethylsulfonioacetate,66933588,TN397
220902_Smp_TN397_S13_1800_U_A,Dimethylsulfonioacetate,426217248,TN397
